ticker,p_pre,p_first,gap,gap_min,up10_hit,up10_min,up10_gap_share,up10_in_gap,dn10_hit,dn10_min,up20_hit,up20_min,up20_gap_share,up20_in_gap,dn20_hit,dn20_min,up50_hit,up50_min,up50_gap_share,up50_in_gap,dn50_hit,dn50_min
PSEC,2.255000114440918,2.259999990463257,0.0022172398086899303,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSEC,2.299999952316284,2.299999952316284,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSEC,2.3299999237060547,2.3299999237060547,0.0,103.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSEC,2.2750000953674316,2.2850000858306885,0.0043956000193670075,196.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSEC,2.23,2.2249999046325684,-0.0022421952320320626,820.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSEC,2.2249999046325684,2.200000047683716,-0.011235891245119367,1040.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSEC,2.2950000762939453,2.2950000762939453,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSEC,2.2971999645233154,2.2999000549316406,0.0011753832709489043,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSEC,2.3299999237060547,2.3299999237060547,0.0,29.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSIX,30.2549991607666,31.239999771118164,0.032556623291164044,3930.0,True,6838.0,0.32556623291164044,False,True,16915.0,False,,,False,False,,False,,,False,False,
PSMT,194.05999755859375,194.0800018310547,0.0001030829264794253,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,194.6699981689453,194.89999389648438,0.0011814646822951858,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,198.07000732421875,197.8800048828125,-0.0009592691188990976,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,197.86000061035156,197.99000549316406,0.0006570548994817571,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,195.7949981689453,195.7100067138672,-0.00043408389321974994,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,197.83999633789062,197.97999572753906,0.0007076394674478959,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,188.07000732421875,188.3000030517578,0.0012229261369813837,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,193.5500030517578,194.0800018310547,0.002738304163989902,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,194.1300048828125,194.1300048828125,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,193.10000610351562,192.91000366210938,-0.0009839587540168004,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,190.10000610351562,190.10499572753906,2.624736382550452e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,196.00999450683594,197.1199951171875,0.0056629796513403274,3909.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,197.75999450683594,198.78500366210938,0.005183096600652526,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,187.6699981689453,187.89999389648438,0.001225532742489932,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,195.6199951171875,195.52999877929688,-0.0004600569478427907,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,194.02000427246094,194.05999755859375,0.00020612970442290823,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,188.39999389648438,188.76499938964844,0.0019373965232960533,1040.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,196.64500427246094,196.41000366210938,-0.0011950499898077949,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSMT,198.52999877929688,198.72000122070312,0.0009570465046819798,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSNL,11.720000267028809,11.729999542236328,0.0008531804590183878,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSNL,15.220000267028809,15.220000267028809,0.0,0.0,False,,,False,True,9793.0,False,,,False,True,14462.0,False,,,False,False,
PSNL,14.899999618530273,15.050000190734863,0.01006715275469161,0.0,False,,,False,True,8638.0,False,,,False,True,14724.0,False,,,False,False,
PSNL,14.9399995803833,15.039999961853027,0.006693466149827021,0.0,False,,,False,True,9699.0,False,,,False,False,,False,,,False,False,
PSNL,15.109999656677246,15.170000076293945,0.00397090807279965,0.0,False,,,False,True,8628.0,False,,,False,True,13319.0,False,,,False,False,
PSNL,15.46500015258789,15.5,0.002263165022100111,0.0,False,,,False,True,4229.0,False,,,False,True,8548.0,False,,,False,False,
PSNL,12.15999984741211,12.15999984741211,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSNL,15.289999961853027,15.3100004196167,0.0013080744155375967,0.0,False,,,False,True,4034.0,False,,,False,True,8464.0,False,,,False,False,
PSNL,14.03499984741211,14.079999923706055,0.003206275510023726,0.0,True,8662.0,0.03206275510023726,False,False,,False,,,False,False,,False,,,False,False,
PSNL,12.380000114440918,12.434200286865234,0.004378042966340034,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSNL,15.595000267028809,16.170000076293945,0.03687077905864555,277.0,False,,,False,True,4598.0,False,,,False,True,7865.0,False,,,False,False,
PSNL,15.520000457763672,15.5600004196167,0.0025773170536871337,0.0,False,,,False,True,9896.0,False,,,False,True,14215.0,False,,,False,False,
PSNL,12.180000305175781,12.220000267028809,0.003284069035370152,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PSTL,23.905000686645508,23.8700008392334,-0.0014641224181877188,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PUSA,3.369999885559082,3.380000114440918,0.0029674270686739224,0.0,False,,,False,True,8283.0,False,,,False,True,9771.0,False,,,False,False,
PVH,85.9749984741211,85.94000244140625,-0.00040704894836818273,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PVH,77.31999969482422,77.31999969482422,0.0,0.0,True,6903.0,0.0,False,False,,False,,,False,False,,False,,,False,False,
PVLA,146.18499755859375,146.07000732421875,-0.0007866076293424618,0.0,False,,,False,True,18657.0,False,,,False,False,,False,,,False,False,
PVLA,137.8708038330078,137.33999633789062,-0.003850035543131458,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PVLA,143.9250030517578,143.9600067138672,0.00024320765236862663,0.0,False,,,False,True,14324.0,False,,,False,False,,False,,,False,False,
PYPL,56.43,56.150001525878906,-0.0049618726585343165,3849.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PYPL,44.994998931884766,45.005001068115234,0.00022229439866450207,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PYPL,55.95,56.474998474121094,0.009383350743898067,1035.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
PYPL,47.26100158691406,47.26499938964844,8.458988595538841e-05,0.0,True,1203.0,0.0008458988595538841,False,False,,True,2700.0,0.00042294942977694205,False,False,,False,,,False,False,
PYPL,43.82500076293945,43.834999084472656,0.0002281419591361189,0.0,True,7308.0,0.002281419591361189,False,False,,True,9962.0,0.0011407097956805945,False,False,,False,,,False,False,
PYXS,2.674999952316284,2.7200000286102295,0.016822458727514977,117.0,True,4461.0,0.16822458727514977,False,False,,False,,,False,False,,False,,,False,False,
PYXS,2.6600000858306885,2.6600000858306885,0.0,0.0,True,5589.0,0.0,False,False,,False,,,False,False,,False,,,False,False,
QBTS,22.5855,22.799999237060547,0.009497210026811365,163.0,False,,,False,True,3157.0,False,,,False,False,,False,,,False,False,
QBTS,21.315000534057617,21.315000534057617,0.0,0.0,False,,,False,True,5499.0,False,,,False,False,,False,,,False,False,
QBTS,21.06,21.020000457763672,-0.0018993134965017422,39.0,False,,,False,True,7252.0,False,,,False,False,,False,,,False,False,
QBTS,16.479999542236328,16.489999771118164,0.0006068100218210581,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QBTS,16.99,16.540000915527344,-0.02648611444806681,248.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QBTS,20.62,20.920000076293945,0.01454898527128723,292.0,False,,,False,True,6405.0,False,,,False,False,,False,,,False,False,
QBTS,21.16,21.639999389648438,0.02268428117431176,991.0,False,,,False,True,5322.0,False,,,False,True,9886.0,False,,,False,False,
QBTS,22.5855,22.799999237060547,0.009497210026811365,5316.0,False,,,False,True,8310.0,False,,,False,False,,False,,,False,False,
QBTS,20.38990020751953,20.389999389648438,4.864277308724851e-06,0.0,False,,,False,True,7093.0,False,,,False,False,,False,,,False,False,
QBTS,20.62,20.920000076293945,0.01454898527128723,982.0,False,,,False,True,7095.0,False,,,False,False,,False,,,False,False,
QBTS,21.16,21.639999389648438,0.02268428117431176,167.0,False,,,False,True,4498.0,False,,,False,True,9062.0,False,,,False,False,
QCRH,95.98999786376953,96.08999633789062,0.0010417593118714485,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QCRH,98.11000061035156,98.0,-0.0011211967145778878,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QRVO,88.875,88.86000061035156,-0.00016876950377986422,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QRVO,86.93000030517578,86.88999938964844,-0.00046015087296580326,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QRVO,86.2300033569336,86.2300033569336,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QRVO,87.02999877929688,87.1500015258789,0.0013788664628888725,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QRVO,82.54000091552734,82.63999938964844,0.0012115153018164015,0.0,True,17210.0,0.012115153018164015,False,False,,False,,,False,False,,False,,,False,False,
QS,7.420000076293945,7.429999828338623,0.0013476754638623856,0.0,False,,,False,True,1331.0,False,,,False,False,,False,,,False,False,
QS,6.28,6.485000133514404,0.032643333362166294,845.0,False,,,False,True,5173.0,False,,,False,False,,False,,,False,False,
QS,6.65500020980835,6.675000190734863,0.0030052562428228846,0.0,False,,,False,True,8376.0,False,,,False,False,,False,,,False,False,
QS,6.28,6.485000133514404,0.032643333362166294,849.0,False,,,False,True,5177.0,False,,,False,False,,False,,,False,False,
QS,5.875,5.875,0.0,0.0,False,,,False,True,8387.0,False,,,False,False,,False,,,False,False,
QTTB,15.515000343322754,15.470000267028809,-0.002900423802653207,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,13.135000228881836,13.140000343322754,0.00038067105852990224,0.0,True,5519.0,0.0038067105852990224,False,True,1200.0,True,5519.0,0.0019033552926495112,False,False,,True,5521.0,0.0007613421170598045,False,False,
QTTB,15.15,15.83489990234375,0.04520791434612215,73.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,13.528200149536133,13.552200317382812,0.0017740843261770944,0.0,True,5616.0,0.017740843261770944,False,True,1296.0,True,5616.0,0.008870421630885472,False,True,1386.0,True,5678.0,0.003548168652354189,False,False,
QTTB,15.15999984741211,15.15999984741211,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,12.96500015258789,12.930000305175781,-0.0026995639799605176,0.0,True,5410.0,-0.026995639799605176,False,True,1092.0,True,5410.0,-0.013497819899802588,False,False,,True,5412.0,-0.005399127959921035,False,False,
QTTB,15.244999885559082,15.199999809265137,-0.0029517924979830523,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,15.270000457763672,15.28499984741211,0.000982278271040249,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,12.845000267028809,12.930000305175781,0.006617363673020238,0.0,True,276.0,0.06617363673020238,False,True,2792.0,True,7101.0,0.03308681836510119,False,False,,True,7103.0,0.013234727346040476,False,False,
QTTB,14.125,14.15999984741211,0.002477865303512239,0.0,True,6825.0,0.02477865303512239,False,True,1440.0,True,6825.0,0.012389326517561194,False,True,2556.0,True,6939.0,0.004955730607024478,False,False,
QTTB,15.010000228881836,15.079999923706055,0.004663537225637615,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,15.289999961853027,15.255000114440918,-0.0022890678547697885,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,13.859999656677246,13.899999618530273,0.00288600020518448,0.0,True,5715.0,0.028860002051844802,False,True,330.0,True,5715.0,0.014430001025922401,False,True,1465.0,True,5811.0,0.00577200041036896,False,False,
QTTB,13.654999732971191,13.59000015258789,-0.004760130476337832,0.0,True,6939.0,-0.047601304763378316,False,True,2619.0,True,6939.0,-0.023800652381689158,False,True,2689.0,True,7001.0,-0.009520260952675663,False,False,
QTTB,15.484999656677246,15.430000305175781,-0.0035517825457457297,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,15.380000114440918,15.375,-0.00032510496773163755,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,15.289999961853027,15.25,-0.0026160864586541877,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,12.859999656677246,12.880000114440918,0.001555245590795007,0.0,True,5399.0,0.015552455907950069,False,True,1090.0,True,5399.0,0.0077762279539750345,False,False,,True,5401.0,0.003110491181590014,False,False,
QTTB,13.690600395202637,13.6899995803833,-4.38852060532513e-05,0.0,True,6913.0,-0.000438852060532513,False,True,1541.0,True,6913.0,-0.0002194260302662565,False,True,2663.0,True,6975.0,-8.77704121065026e-05,False,False,
QTTB,12.795000076293945,12.859999656677246,0.005080076592084648,0.0,True,220.0,0.05080076592084648,False,True,2744.0,True,7053.0,0.02540038296042324,False,False,,True,7055.0,0.010160153184169296,False,False,
QTTB,15.25,15.289999961853027,0.0026229483182313995,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QTTB,15.38,15.510000228881836,0.008452550642511936,910.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QUBT,7.640200138092041,7.656400203704834,0.00212037189078651,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QUBT,9.36,9.15999984741211,-0.021367537669646386,976.0,False,,,False,True,9616.0,False,,,False,False,,False,,,False,False,
QXO,14.99,14.779999732971191,-0.01400935737350295,3721.0,False,,,False,True,14186.0,False,,,False,False,,False,,,False,False,
QXO,13.94,14.149999618530273,0.015064535045213434,859.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QXO,13.885000228881836,13.889900207519531,0.00035289726733345184,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QXO,13.765000343322754,13.765299797058105,2.1754720514577386e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QXO,13.449999809265137,13.494999885559082,0.0033457306269213394,0.0,True,10265.0,0.033457306269213394,False,False,,False,,,False,False,,False,,,False,False,
QXO,14.13,14.149999618530273,0.0014154011698706004,25.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QXO,14.4,14.5600004196167,0.011111140251159668,118.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
QXO,14.99,14.779999732971191,-0.01400935737350295,137.0,False,,,False,True,10602.0,False,,,False,False,,False,,,False,False,
R,267.8299865722656,267.6600036621094,-0.0006346672093432426,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
R,273.4100036621094,274.1499938964844,0.002706522162552183,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
R,271.5450134277344,271.25,-0.0010864255027569492,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
R,268.7850036621094,268.7850036621094,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RAIL,8.125,8.125,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RAMP,37.6349983215332,37.6349983215332,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RAMP,37.98500061035156,37.98500061035156,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RBB,27.489999771118164,27.5,0.00036377697217515603,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RBB,26.639999389648438,26.614999771118164,-0.0009384241405046012,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RBB,27.8799991607666,27.889999389648438,0.00035868827772089773,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RBBN,2.2009999752044678,2.2009999752044678,0.0,0.0,True,10396.0,0.0,False,True,23312.0,False,,,False,False,,False,,,False,False,
RBBN,2.234999895095825,2.234999895095825,0.0,0.0,False,,,False,True,1455.0,False,,,False,False,,False,,,False,False,
RBBN,2.309999942779541,2.309999942779541,0.0,0.0,False,,,False,True,18473.0,False,,,False,False,,False,,,False,False,
RC,1.6198999881744385,1.6200000047683716,6.174244994339162e-05,0.0,False,,,False,True,20147.0,False,,,False,False,,False,,,False,False,
RC,1.6449999809265137,1.6449999809265137,0.0,0.0,False,,,False,True,20193.0,False,,,False,False,,False,,,False,False,
RCAT,7.795000076293945,7.52400016784668,-0.034765863475925696,116.0,False,,,False,True,1612.0,False,,,False,False,,False,,,False,False,
RCAT,7.59499979019165,7.590099811553955,-0.0006451584954647593,0.0,False,,,False,True,2725.0,False,,,False,False,,False,,,False,False,
RCAT,7.764999866485596,7.789999961853027,0.0032195873531606356,0.0,False,,,False,True,7137.0,False,,,False,False,,False,,,False,False,
RCKY,41.09000015258789,41.22999954223633,0.0034071401588842143,0.0,True,19870.0,0.03407140158884214,False,False,,True,19870.0,0.01703570079442107,False,False,,False,,,False,False,
RCL,285.37,287.7099914550781,0.008199850913123807,330.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RCL,290.3900146484375,290.5098876953125,0.0004128001681467097,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RCL,287.4200134277344,287.44000244140625,6.95463528566087e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RCL,288.6600036621094,288.6199951171875,-0.00013860092986317518,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RDW,11.244999885559082,11.25,0.0004446522447136836,0.0,False,,,False,True,5467.0,False,,,False,False,,False,,,False,False,
RDW,8.708900451660156,8.710000038146973,0.00012626008219052132,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RDW,8.819999694824219,8.970000267028809,0.017006868185337254,0.0,False,,,False,True,3030.0,False,,,False,False,,False,,,False,False,
RDW,10.150500297546387,10.154999732971191,0.00044327228145513153,0.0,False,,,False,True,8488.0,False,,,False,False,,False,,,False,False,
RDW,8.8100004196167,8.850000381469727,0.004540290572967676,0.0,False,,,False,True,7301.0,False,,,False,False,,False,,,False,False,
RDW,10.21,10.139900207519531,-0.006865797500535731,159.0,False,,,False,True,4479.0,False,,,False,True,5921.0,False,,,False,False,
RDW,8.6,8.960000038146973,0.041860469551973534,983.0,True,1173.0,0.41860469551973534,False,False,,False,,,False,False,,False,,,False,False,
RDW,10.52,10.460000038146973,-0.005703418427093765,191.0,False,,,False,True,4839.0,False,,,False,False,,False,,,False,False,
RDW,9.28,9.1899995803833,-0.009698321079385619,322.0,False,,,False,True,6083.0,False,,,False,False,,False,,,False,False,
RDW,8.99,8.930000305175781,-0.006674048367543817,874.0,False,,,False,True,8118.0,False,,,False,False,,False,,,False,False,
RDW,9.41,9.380000114440918,-0.0031880856067036945,144.0,False,,,False,True,8784.0,False,,,False,False,,False,,,False,False,
RDW,11.364999771118164,11.40999984741211,0.003959531649820436,0.0,False,,,False,True,1475.0,False,,,False,False,,False,,,False,False,
RDW,11.506999969482422,11.51990032196045,0.0011210873826574819,0.0,False,,,False,True,7036.0,False,,,False,False,,False,,,False,False,
RDW,11.33,11.449999809265137,0.010591333562677496,130.0,False,,,False,True,1624.0,False,,,False,False,,False,,,False,False,
REFI,10.600000381469727,10.59000015258789,-0.0009434177850896619,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
REFI,10.84000015258789,10.84000015258789,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
REFI,10.109999656677246,10.130000114440918,0.0019782847124492076,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
REKR,0.5728999972343445,0.5727999806404114,-0.00017457949802046624,0.0,True,4204.0,-0.0017457949802046624,False,False,,False,,,False,False,,False,,,False,False,
RELL,17.270000457763672,17.315000534057617,0.002605678928845334,0.0,True,12648.0,0.02605678928845334,False,True,4015.0,True,12648.0,0.01302839464422667,False,False,,False,,,False,False,
RELL,16.610000610351562,16.575000762939453,-0.0021071550948827955,0.0,True,7497.0,-0.021071550948827955,False,False,,True,8554.0,-0.010535775474413978,False,False,,False,,,False,False,
RELL,17.190000534057617,17.229999542236328,0.002326876494242347,3892.0,True,8212.0,0.02326876494242347,False,False,,True,8212.0,0.011634382471211735,False,False,,False,,,False,False,
RELL,16.920000076293945,16.8799991607666,-0.0023641202923744276,0.0,True,14266.0,-0.023641202923744276,False,False,,True,14266.0,-0.011820601461872138,False,False,,False,,,False,False,
RELL,16.479999542236328,16.600000381469727,0.007281604524675522,0.0,True,20346.0,0.07281604524675522,False,False,,True,21410.0,0.03640802262337761,False,False,,False,,,False,False,
RELL,16.835500717163086,16.795000076293945,-0.002405668922448645,0.0,True,14218.0,-0.02405668922448645,False,False,,True,14218.0,-0.012028344612243225,False,False,,False,,,False,False,
RELL,16.90999984741211,16.90999984741211,0.0,0.0,True,4012.0,0.0,False,False,,True,4012.0,0.0,False,False,,False,,,False,False,
RELL,16.6200008392334,16.670000076293945,0.003008377529230888,0.0,True,20271.0,0.03008377529230888,False,False,,True,21328.0,0.01504188764615444,False,False,,False,,,False,False,
RELL,16.920000076293945,16.90999984741211,-0.0005910300730935791,0.0,True,14194.0,-0.005910300730935791,False,False,,True,14194.0,-0.0029551503654678957,False,False,,False,,,False,False,
RELL,17.96,18.385000228881836,0.023663709848654513,49.0,True,1490.0,0.23663709848654513,False,False,,False,,,False,False,,False,,,False,False,
RELL,16.844999313354492,16.875,0.0017809847354355313,0.0,True,14283.0,0.017809847354355313,False,False,,True,14283.0,0.008904923677177656,False,False,,False,,,False,False,
RELL,17.18000030517578,17.15999984741211,-0.0011641709783699605,0.0,True,11131.0,-0.011641709783699605,False,True,2498.0,True,11131.0,-0.005820854891849803,False,False,,False,,,False,False,
RELL,16.6299991607666,16.540000915527344,-0.005411800948948997,0.0,True,8949.0,-0.05411800948948997,False,False,,True,10006.0,-0.027059004744744986,False,False,,False,,,False,False,
RELL,16.850000381469727,16.79010009765625,-0.003554912905482821,0.0,True,4161.0,-0.03554912905482821,False,False,,True,4161.0,-0.017774564527414105,False,False,,False,,,False,False,
RELL,15.759900093078613,15.829999923706055,0.004447986993155295,0.0,True,2797.0,0.04447986993155295,False,False,,True,22856.0,0.022239934965776476,False,False,,False,,,False,False,
RELL,16.790000915527344,16.889999389648438,0.00595583494153451,0.0,True,14049.0,0.0595583494153451,False,False,,True,14049.0,0.02977917470767255,False,False,,False,,,False,False,
RELL,17.100000381469727,17.079999923706055,-0.0011696173869881754,0.0,True,18640.0,-0.011696173869881754,False,True,10007.0,True,18640.0,-0.005848086934940877,False,False,,False,,,False,False,
RELL,17.96,18.385000228881836,0.023663709848654513,3835.0,True,5276.0,0.23663709848654513,False,False,,False,,,False,False,,False,,,False,False,
RELL,17.190000534057617,17.229999542236328,0.002326876494242347,3930.0,True,8250.0,0.02326876494242347,False,False,,True,8250.0,0.011634382471211735,False,False,,False,,,False,False,
RELL,16.6200008392334,16.709999084472656,0.005415056600166057,0.0,True,13305.0,0.05415056600166057,False,False,,True,14362.0,0.027075283000830286,False,False,,False,,,False,False,
RELL,16.795000076293945,16.979999542236328,0.011015151241559495,7.0,True,18706.0,0.11015151241559495,False,False,,True,18706.0,0.05507575620779748,False,False,,False,,,False,False,
RELL,16.8799991607666,16.915000915527344,0.0020735637737527846,0.0,True,14126.0,0.020735637737527846,False,False,,True,14126.0,0.010367818868763923,False,False,,False,,,False,False,
RELL,17.059999465942383,17.110000610351562,0.002930899529569153,0.0,True,19772.0,0.02930899529569153,False,True,11139.0,True,19772.0,0.014654497647845766,False,False,,False,,,False,False,
RENX,2.049999952316284,2.059999942779541,0.004878044241882984,0.0,False,,,False,True,25605.0,False,,,False,False,,False,,,False,False,
RENX,2.0,2.0,0.0,0.0,False,,,False,True,17565.0,False,,,False,False,,False,,,False,False,
RES,5.895100116729736,5.894999980926514,-1.69862769485718e-05,0.0,False,,,False,True,15556.0,False,,,False,False,,False,,,False,False,
REXR,34.9900016784668,34.9900016784668,0.0,0.0,True,14292.0,0.0,False,False,,False,,,False,False,,False,,,False,False,
REXR,33.935001373291016,33.935001373291016,0.0,0.0,True,8729.0,0.0,False,False,,False,,,False,False,,False,,,False,False,
REZI,31.774999618530273,31.799999237060547,0.0007867700654728971,0.0,True,9761.0,0.00786770065472897,False,False,,True,15604.0,0.003933850327364485,False,False,,False,,,False,False,
REZI,36.86,37.20000076293945,0.009224111854027495,38.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
REZI,37.61000061035156,37.65999984741211,0.0013294133541381647,0.0,False,,,False,True,7076.0,False,,,False,False,,False,,,False,False,
REZI,35.5724983215332,35.5525016784668,-0.0005621377190226928,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
REZI,35.849998474121094,35.91999816894531,0.0019525717657908892,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RFL,2.309999942779541,2.259999990463257,-0.0216450015388836,0.0,False,,,False,True,7391.0,False,,,False,False,,False,,,False,False,
RGA,235.93499755859375,236.13999938964844,0.0008688911487315654,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGA,237.9499969482422,238.14999389648438,0.0008404998983282397,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGA,234.1999969482422,234.17999267578125,-8.54153403996305e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGA,235.35499572753906,235.3699951171875,6.373091678835152e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGEN,147.14999389648438,147.875,0.0049269869764700935,75.0,False,,,False,True,8715.0,False,,,False,False,,False,,,False,False,
RGEN,149.13999938964844,149.1649932861328,0.00016758680827844152,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGEN,147.41000366210938,147.4499969482422,0.0002713064591226555,0.0,False,,,False,True,8392.0,False,,,False,False,,False,,,False,False,
RGEN,143.2449951171875,143.1649932861328,-0.000558496518424545,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGEN,143.86000061035156,143.74000549316406,-0.0008341103620075341,0.0,False,,,False,True,15560.0,False,,,False,False,,False,,,False,False,
RGEN,147.0399932861328,147.02999877929688,-6.797134992031495e-05,0.0,False,,,False,True,1257.0,False,,,False,False,,False,,,False,False,
RGEN,148.24000549316406,148.4199981689453,0.001214197713919729,0.0,False,,,False,True,8593.0,False,,,False,False,,False,,,False,False,
RGLD,200.5,200.51499938964844,7.480992343356085e-05,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGNX,9.359999656677246,9.359999656677246,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGNX,15.5,15.635000228881836,0.008709692185924878,0.0,False,,,False,True,2913.0,False,,,False,True,7425.0,False,,,False,False,
RGNX,15.399999618530273,15.449999809265137,0.0032467657125587746,0.0,False,,,False,True,2654.0,False,,,False,True,7169.0,False,,,False,False,
RGNX,10.34000015258789,10.350000381469727,0.0009671401096964516,0.0,False,,,False,True,9741.0,False,,,False,False,,False,,,False,False,
RGNX,15.34000015258789,15.390000343322754,0.003259464813397006,0.0,False,,,False,True,2651.0,False,,,False,True,7158.0,False,,,False,False,
RGP,4.449999809265137,4.445000171661377,-0.0011235141164164242,0.0,False,,,False,True,2633.0,False,,,False,False,,False,,,False,False,
RGP,3.9649999141693115,3.9649999141693115,0.0,0.0,False,,,False,False,,False,,,False,False,,False,,,False,False,
RGP,4.389999866485596,4.394999980926514,0.0011389782671953341,0.0,False,,,False,True,3963.0,False,,,False,False,,False,,,False,False,
