source,ticker,date,open,d0,pk_d0,d1,pk_d1,d5,pk_d5,d10,pk_d10
fda_pma,CAI,2026-07-02,18.030000686645508,-0.012201952985286146,0.019412005590234482,-0.031059420519367942,0.019412005590234482,-0.05379928917149668,0.042706518086012224,-0.13699390865016958,0.042706518086012224
trial_update,CHRS,2026-07-14,1.4800000190734863,-0.027027000903735332,0.0,-0.060810832580220575,0.0,-0.033783831676485354,0.0033783751129670136,-0.047297332128352965,0.010135125338900819
trial_update,CHRS,2026-07-15,1.4600000381469727,-0.04794524015282309,0.0,-0.04109593179530491,0.0,-0.02054800672275059,0.017123270893795395,-0.03424662343778684,0.023972579251313464
trial_update,CHRS,2026-07-15,1.4600000381469727,-0.04794524015282309,0.0,-0.04109593179530491,0.0,-0.02054800672275059,0.017123270893795395,-0.03424662343778684,0.023972579251313464
trial_update,CHRS,2026-07-15,1.4600000381469727,-0.04794524015282309,0.0,-0.04109593179530491,0.0,-0.02054800672275059,0.017123270893795395,-0.03424662343778684,0.023972579251313464
trial_update,CGON,2026-07-10,74.75,-0.030100334448160515,0.0,-0.03986626564459661,0.0,-0.06100331182065222,0.0005351293047135552,-0.016454894407138432,0.0005351293047135552
fda_drug,ABBV,2026-07-23,258.5400085449219,0.0031715664096072516,0.006497998840629515,-0.006304652390112686,0.01376961955957845,0.018410996715116923,0.03454008037688161,0.018410996715116923,0.03454008037688161
fda_drug,ABBV,2026-07-23,258.5400085449219,0.0031715664096072516,0.006497998840629515,-0.006304652390112686,0.01376961955957845,0.018410996715116923,0.03454008037688161,0.018410996715116923,0.03454008037688161
fda_drug,ABBV,2026-07-23,258.5400085449219,0.0031715664096072516,0.006497998840629515,-0.006304652390112686,0.01376961955957845,0.018410996715116923,0.03454008037688161,0.018410996715116923,0.03454008037688161
fda_drug,ABBV,2026-07-23,258.5400085449219,0.0031715664096072516,0.006497998840629515,-0.006304652390112686,0.01376961955957845,0.018410996715116923,0.03454008037688161,0.018410996715116923,0.03454008037688161
trial_results,ABBV,2026-07-02,259.9200134277344,-0.01985233400402653,0.003847337443594112,-0.020275543471050317,0.003847337443594112,-0.045860313988666745,0.003847337443594112,-0.025161619756303155,0.0040011464051146195
trial_update,ABBV,2026-07-10,248.3699951171875,-0.0014896932981495192,0.0055160059705687825,-0.014454227195184188,0.0055160059705687825,0.020171558014731694,0.05069048832549328,0.03438421996542895,0.0552804737136221
trial_update,ABBV,2026-07-28,264.2099914550781,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413
trial_update,ABBV,2026-07-21,257.80999755859375,-0.01749348182593624,0.0,-0.003452093166623982,0.0022109589605392443,0.021294714271611115,0.03746946880876445,0.021294714271611115,0.03746946880876445
trial_update,ABBV,2026-07-13,245.99000549316406,-0.004918926325650275,0.0017480087246601883,-0.007642606776008809,0.0071547398981006705,0.04109923323950859,0.060856073936427,0.0699622193160423,0.08508478989871793
trial_update,ABBV,2026-07-08,251.1999969482422,-0.005135323653680635,0.014570078449736235,-0.012420362878548752,0.014570078449736235,0.012699054459238468,0.014570078449736235,0.02277076651665233,0.03885348178904202
trial_update,ABBV,2026-07-21,257.80999755859375,-0.01749348182593624,0.0,-0.003452093166623982,0.0022109589605392443,0.021294714271611115,0.03746946880876445,0.021294714271611115,0.03746946880876445
trial_update,ABBV,2026-07-15,244.75,0.03938712723043292,0.03999997256846921,0.03979573235204925,0.06623081289102406,0.049724263238955624,0.06623081289102406,0.07579157423072003,0.0928294227607891
trial_update,ABBV,2026-07-13,245.99000549316406,-0.004918926325650275,0.0017480087246601883,-0.007642606776008809,0.0071547398981006705,0.04109923323950859,0.060856073936427,0.0699622193160423,0.08508478989871793
trial_update,ABBV,2026-07-28,264.2099914550781,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413,-0.0034442439405781844,0.01233870735800413
trial_update,ABBV,2026-07-24,259.0,-0.008069483930079668,0.011969135534809272,0.01621626334761106,0.030579202423684837,0.016602269470921804,0.032702707415842136,0.016602269470921804,0.032702707415842136
trial_update,ABBV,2026-07-16,257.0,-0.009766515590801328,0.015408527062560795,-0.014085584113570082,0.015408527062560795,0.009182822379620648,0.015408527062560795,0.024513571178866655,0.04073930436071249
trial_update,ABBV,2026-07-14,243.32000732421875,0.003246725556276031,0.018206446418022493,0.04549560961782784,0.04611205665041629,0.04101592728558878,0.07249705572856757,0.08211400570166472,0.09925198573705862
trial_update,ABBV,2026-07-24,259.0,-0.008069483930079668,0.011969135534809272,0.01621626334761106,0.030579202423684837,0.016602269470921804,0.032702707415842136,0.016602269470921804,0.032702707415842136
trial_update,ABBV,2026-07-24,259.0,-0.008069483930079668,0.011969135534809272,0.01621626334761106,0.030579202423684837,0.016602269470921804,0.032702707415842136,0.016602269470921804,0.032702707415842136
trial_update,ABBV,2026-07-21,257.80999755859375,-0.01749348182593624,0.0,-0.003452093166623982,0.0022109589605392443,0.021294714271611115,0.03746946880876445,0.021294714271611115,0.03746946880876445
trial_update,ABBV,2026-07-02,259.9200134277344,-0.01985233400402653,0.003847337443594112,-0.020275543471050317,0.003847337443594112,-0.045860313988666745,0.003847337443594112,-0.025161619756303155,0.0040011464051146195
trial_update,ABBV,2026-07-01,252.3000030517578,0.03476022261744416,0.03701946683989399,0.009750263279122873,0.03701946683989399,-0.016726124334756398,0.03701946683989399,0.00868015225888441,0.03701946683989399
