accession,ticker,items,et,chars,event_category,is_binding,transaction_value_usd,value_confidence,has_toxic_financing,toxic_signals,revenue,market_cap,shock,key,up20,dn20,fwd_up,fwd_dn,neg,lng
0001193125-26-297981,DINO,"5.02,7.01,9.01",2026-07-08 11:00:07+00:00,17846,ADMINISTRATIVE,False,,NONE,False,,26869000000.0,10261368375.687721,,DINO|2026-07-08 11:00:00+00:00,False,False,0.08785728770730095,-0.007867800384391055,False,False
0001193125-26-302584,DIOD,"1.01,7.01,9.01",2026-07-14 12:15:14+00:00,16378,MA_ACTIVITY,True,,NONE,False,,1482073000.0,2478184367.946396,,DIOD|2026-07-14 12:15:00+00:00,False,False,-0.009518530483919374,-0.1740531727615242,False,True
0001628280-26-046943,DKL,5.02,2026-07-02 20:30:34+00:00,6025,ADMINISTRATIVE,False,,NONE,False,,1013323000.0,2405872305.0,,DKL|2026-07-02 20:30:00+00:00,False,False,0.13009527297247026,-0.002666655040922672,False,False
0001915657-26-000046,DINO,"2.02,7.01,9.01",2026-07-28 06:32:47+00:00,86233,EARNINGS,False,89000000.0,HIGH,False,,26869000000.0,10261368375.687721,0.003312367412259481,DINO|2026-07-28 06:32:00+00:00,False,False,0.022796335339872797,-0.04222752142495756,False,False
0001437749-26-022814,DMLP,"7.01,8.01,9.01",2026-07-06 21:03:08+00:00,4999,ADMINISTRATIVE,False,,NONE,False,,152832000.0,1088340979.6047897,,DMLP|2026-07-06 21:03:00+00:00,False,False,0.09724703022077974,0.003529417748544761,False,False
0001628280-26-050235,DINO,5.02,2026-07-28 17:11:49+00:00,3565,ADMINISTRATIVE,False,,NONE,False,,26869000000.0,10261368375.687721,,DINO|2026-07-28 17:11:00+00:00,False,False,0.02003234308016366,-0.005970689605113155,False,False
0001437749-26-024295,DMLP,"2.02,7.01,9.01",2026-07-23 20:02:06+00:00,5091,ADMINISTRATIVE,False,,NONE,False,,152832000.0,1088340979.6047897,,DMLP|2026-07-23 20:02:00+00:00,False,False,0.005744053830287976,-0.03810206605212829,False,False
0001628280-26-049217,DKL,"8.01,9.01",2026-07-22 20:42:38+00:00,7519,ADMINISTRATIVE,False,,NONE,False,,1013323000.0,2405872305.0,,DKL|2026-07-22 20:42:00+00:00,False,False,0.036875228335160104,-0.021146502505353326,False,False
0001104659-26-086342,DOCN,"8.01,9.01",2026-07-23 21:14:56+00:00,3667,ADMINISTRATIVE,False,,NONE,False,,901427000.0,3676094266.4785385,,DOCN|2026-07-23 21:14:00+00:00,False,False,-0.009211032456118984,-0.1970547368316763,False,False
0001213900-26-079678,DMAA,"1.01,9.01",2026-07-20 21:00:13+00:00,18555,MA_ACTIVITY,False,,NONE,False,,,344556221.08995724,,DMAA|2026-07-20 21:00:00+00:00,False,False,0.0009346008467381317,-0.0032710138351407236,False,True
0001193125-26-308899,DMRA,"1.01,3.03,5.03,7.01,9.01",2026-07-20 20:00:14+00:00,16606,ADMINISTRATIVE,False,,NONE,True,convertible,,9735515.873680115,,DMRA|2026-07-20 20:00:00+00:00,False,False,0.0631884518796022,-0.1383109062287189,True,False
0001714899-26-000086,DNLI,"2.01,9.01",2026-07-28 01:01:17+00:00,3758,ADMINISTRATIVE,False,195000000.0,HIGH,False,,0.0,2245820539.881998,,DNLI|2026-07-28 01:01:00+00:00,False,False,0.013776757987869814,-0.03762214405172071,False,False
0001047340-26-000033,DMC,"1.01,2.03,9.01",2026-07-21 20:25:13+00:00,5722,DEBT_SETTLEMENT,True,,NONE,False,,4322300000.0,1587011103.0447388,,DMC|2026-07-21 20:25:00+00:00,False,False,0.045993019502938326,-0.01986068247457673,False,False
0001582961-26-000055,DOCN,"2.02,9.01",2026-07-07 13:05:37+00:00,3898,ADMINISTRATIVE,False,,NONE,False,,901427000.0,3676094266.4785385,,DOCN|2026-07-07 13:05:00+00:00,False,False,0.012451366971724553,-0.12062500546555488,False,False
0001104659-26-086652,DOCN,8.01,2026-07-24 20:16:03+00:00,4538,DILUTION_OFFERING,False,1474000000.0,HIGH,True,shelf,901427000.0,3676094266.4785385,1.6351851009565943,DOCN|2026-07-24 20:16:00+00:00,False,False,-0.01616277039534819,-0.14482070493494703,True,False
0001751788-26-000144,DOW,"2.02,9.01",2026-07-23 10:59:27+00:00,3671,ADMINISTRATIVE,False,,NONE,False,,39968000000.0,16596418874.336243,,DOW|2026-07-23 10:59:00+00:00,False,False,0.007386822141304927,-0.13111732582808222,False,False
0001104659-26-086270,DLR,"2.02,7.01,9.01",2026-07-23 20:18:24+00:00,245945,ADMINISTRATIVE,False,,NONE,False,,6112692000.0,59363237883.45734,,DLR|2026-07-23 20:18:00+00:00,False,False,0.08623037288326252,-0.02722511491226276,False,False
0000029905-26-000026,DOV,"2.02,7.01,9.01",2026-07-23 11:00:14+00:00,4359,ADMINISTRATIVE,False,,NONE,False,,8092571000.0,22782147346.49182,,DOV|2026-07-23 11:00:00+00:00,False,False,0.01862068364185654,-0.04557830359548187,False,False
0001193125-26-296205,DOW,5.02,2026-07-06 20:15:19+00:00,6302,ADMINISTRATIVE,False,,NONE,False,,39968000000.0,16596418874.336243,,DOW|2026-07-06 20:15:00+00:00,False,False,0.07747746373082065,-0.006846866092166337,False,False
0001193125-26-300937,DOW,"8.01,9.01",2026-07-10 20:19:44+00:00,4301,ADMINISTRATIVE,False,,NONE,False,,39968000000.0,16596418874.336243,,DOW|2026-07-10 20:19:00+00:00,False,False,0.041722297670157005,-0.025200239780978295,False,False
0001833756-26-000031,DRS,"5.05,9.01",2026-07-17 20:15:36+00:00,4565,ADMINISTRATIVE,False,,NONE,False,,3648000000.0,10993567686.005196,,DRS|2026-07-17 20:15:00+00:00,False,False,0.11412427654374113,-0.007683619267522923,False,False
0001286681-26-000029,DPZ,"5.02,8.01,9.01",2026-07-14 20:15:16+00:00,14438,ADMINISTRATIVE,False,,NONE,False,,4939994000.0,14082771634.217651,,DPZ|2026-07-14 20:15:00+00:00,False,False,0.12540192926045024,-0.0072379648877110014,False,False
0001104659-26-082715,DRIO,5.02,2026-07-10 21:10:06+00:00,3373,ADMINISTRATIVE,False,,NONE,False,,22359000.0,568711925.0,,DRIO|2026-07-10 21:10:00+00:00,False,False,0.10407856001900107,-0.17750676456172143,False,False
0001833756-26-000034,DRS,"8.01,9.01",2026-07-28 15:30:44+00:00,3096,ADMINISTRATIVE,True,,NONE,False,,3648000000.0,10993567686.005196,,DRS|2026-07-28 15:30:00+00:00,False,False,0.01479953511661991,-0.09558070668107543,False,False
0001104659-26-085900,DRIO,"1.01,8.01,9.01",2026-07-22 21:19:14+00:00,16259,DILUTION_OFFERING,True,23500000.0,HIGH,True,"atm,shelf",22359000.0,568711925.0,1.0510309047810724,DRIO|2026-07-22 21:19:00+00:00,False,False,0.052726116310320315,-0.12144697780107339,True,False
0001628280-26-049665,DTIL,"5.02,7.01,9.01",2026-07-27 11:30:37+00:00,12991,ADMINISTRATIVE,False,,NONE,False,,34264000.0,99364337.72710419,,DTIL|2026-07-27 11:30:00+00:00,False,False,0.06035666111425009,-0.08093280599111552,False,False
0001079973-26-000961,DUOT,"1.01,9.01",2026-07-20 20:30:13+00:00,4741,ADMINISTRATIVE,True,,NONE,False,,27023651.0,172593133.66537094,,DUOT|2026-07-20 20:30:00+00:00,False,False,0.039238992829185415,-0.11296074036879644,False,False
0001878897-26-000038,DOUG,5.02,2026-07-16 21:00:34+00:00,5378,ADMINISTRATIVE,False,,NONE,False,,1033055000.0,219109012.00795913,,DOUG|2026-07-16 21:00:00+00:00,False,False,0.042553214424603025,-0.10638300435690928,False,False
0001286681-26-000034,DPZ,"2.02,9.01",2026-07-20 10:05:16+00:00,47828,DEBT_SETTLEMENT,False,,NONE,False,,4939994000.0,14082771634.217651,,DPZ|2026-07-20 10:05:00+00:00,False,False,-0.004342825753348212,-0.09805716378348217,False,False
0001688568-26-000058,DXC,5.07,2026-07-22 20:06:26+00:00,6214,ADMINISTRATIVE,False,,NONE,False,,12644000000.0,2300132964.9325733,,DXC|2026-07-22 20:06:00+00:00,True,False,0.25925926684300005,-0.02469130999433322,False,False
0001493152-26-034475,DYAI,"8.01,9.01",2026-07-24 12:00:19+00:00,8916,ADMINISTRATIVE,False,,NONE,False,,3090345.0,36187798.0,,DYAI|2026-07-24 12:00:00+00:00,False,False,0.008737122863310631,-0.15806196175322695,False,False
0000931148-26-000071,EAF,"2.02,9.01",2026-07-24 10:49:17+00:00,3539,ADMINISTRATIVE,False,,NONE,False,,504134000.0,4300803000.989216,,EAF|2026-07-24 10:49:00+00:00,False,False,0.13368977548300953,-0.13101604499659802,False,False
0001193125-26-306263,DSGR,"1.01,2.03,7.01,9.01",2026-07-16 21:27:47+00:00,48295,MA_ACTIVITY,True,,NONE,False,,1980023000.0,1401209847.8145847,,DSGR|2026-07-16 21:27:00+00:00,False,False,0.007699105707239529,0.0,False,True
0001628280-26-047662,EARN,"8.01,9.01",2026-07-08 20:38:56+00:00,3399,ADMINISTRATIVE,False,,NONE,False,,,213336221.15253687,,EARN|2026-07-08 20:38:00+00:00,False,False,0.013636350336153846,-0.018181800448205276,False,False
0001628280-26-047831,DXPE,"1.01,2.03,8.01,9.01",2026-07-09 23:15:45+00:00,9039,DEBT_SETTLEMENT,True,50000000.0,HIGH,False,,2016365000.0,1877797174.5472717,0.024797097747679613,DXPE|2026-07-09 23:15:00+00:00,False,False,0.09808628995268198,-0.09451726742693012,False,False
0001193125-26-308343,DYN,8.01,2026-07-20 11:35:14+00:00,6823,ADMINISTRATIVE,False,,NONE,False,,,2345929040.038414,,DYN|2026-07-20 11:35:00+00:00,False,False,0.006882593969349982,-0.12105269579396438,False,False
0001193125-26-312571,DYN,"1.01,8.01,9.01",2026-07-22 21:19:38+00:00,18425,DILUTION_OFFERING,True,,NONE,True,shelf,,2345929040.038414,,DYN|2026-07-22 21:19:00+00:00,False,False,0.15940771173647494,0.000871100111550005,True,False
0001477932-26-004257,EDBL,3.02,2026-07-10 20:30:38+00:00,4522,ADMINISTRATIVE,False,,NONE,False,,12810000.0,1974329100.0,,EDBL|2026-07-10 20:30:00+00:00,False,True,0.041850233219585586,-0.3436123250853108,True,False
0001477932-26-004225,EDBL,"3.03,5.03,9.01",2026-07-09 12:31:04+00:00,7406,ADMINISTRATIVE,False,,NONE,True,reverse_split,12810000.0,1974329100.0,,EDBL|2026-07-09 12:31:00+00:00,True,True,0.22645296517665758,-0.23402353862036163,True,False
0001025835-26-000143,EFSC,"7.01,9.01",2026-07-27 20:04:47+00:00,3974,ADMINISTRATIVE,False,,NONE,False,,,1995498096.4195404,,EFSC|2026-07-27 20:04:00+00:00,False,False,0.006891422232979005,-0.006740644359356063,False,False
0001477932-26-004536,EDBL,"8.01,9.01",2026-07-28 12:00:57+00:00,14060,ADMINISTRATIVE,False,,NONE,True,reverse_split,12810000.0,1974329100.0,,EDBL|2026-07-28 12:00:00+00:00,False,False,0.17624523242752232,-0.11877392921050656,True,False
0000826675-26-000074,DX,"2.02,9.01",2026-07-20 12:03:15+00:00,5451,DILUTION_OFFERING,False,,NONE,False,,,1726532561.5742445,,DX|2026-07-20 12:03:00+00:00,False,False,0.0029850718650552555,-0.06119400881849857,True,False
0000826675-26-000085,DX,"1.01,9.01",2026-07-28 12:15:19+00:00,6543,COMMERCIAL_CONTRACT,True,,NONE,False,,,1726532561.5742445,,DX|2026-07-28 12:15:00+00:00,False,False,0.022924898861516274,-0.003952508977731917,False,False
0001628280-26-049409,EBC,"2.02,7.01,8.01,9.01",2026-07-23 20:34:06+00:00,4481,ADMINISTRATIVE,False,,NONE,False,,134091000.0,3538018678.9532776,,EBC|2026-07-23 20:34:00+00:00,False,False,0.032521703968877436,-0.013913030209748656,False,False
0001084961-26-000052,ECPG,"7.01,8.01,9.01",2026-07-22 20:20:29+00:00,10512,DEBT_SETTLEMENT,False,332500000.0,HIGH,False,,88388000.0,1002392863.4818611,3.761822871883061,ECPG|2026-07-22 20:20:00+00:00,False,False,0.12726172728796303,-0.048188556171035346,False,False
0001171843-26-004940,EBMT,"2.02,9.01",2026-07-28 20:00:16+00:00,3818,ADMINISTRATIVE,False,,NONE,False,,,127552926.36043549,,EBMT|2026-07-28 20:00:00+00:00,False,False,0.046347757321375305,-0.025630089080759033,False,False
0001628280-26-049402,EFC,"7.01,9.01",2026-07-23 20:27:54+00:00,4605,ADMINISTRATIVE,False,,NONE,False,,,1376537832.6454525,,EFC|2026-07-23 20:27:00+00:00,False,False,0.01757006778895298,-0.003364491685528659,False,False
0001437749-26-023769,EBMT,5.02,2026-07-17 20:48:00+00:00,4370,ADMINISTRATIVE,False,,NONE,False,,,127552926.36043549,,EBMT|2026-07-17 20:48:00+00:00,False,False,0.05993077422340942,-0.029857226994124297,False,False
0001628280-26-047658,EFC,"8.01,9.01",2026-07-08 20:30:05+00:00,3904,ADMINISTRATIVE,False,,NONE,False,,,1376537832.6454525,,EFC|2026-07-08 20:30:00+00:00,False,False,0.021402210905600016,-0.010332128513066974,False,False
0000049600-26-000040,EGP,"2.02,9.01",2026-07-22 20:18:03+00:00,4153,ADMINISTRATIVE,False,,NONE,False,,721336000.0,9745260536.785461,,EGP|2026-07-22 20:18:00+00:00,False,False,0.01176305913036102,-0.04802864861033851,False,False
0001193125-26-307066,EBF,"5.07,8.01",2026-07-17 14:37:41+00:00,8771,ADMINISTRATIVE,False,,NONE,False,,392403000.0,464667364.12065697,,EBF|2026-07-17 14:37:00+00:00,False,False,0.02448040166208032,-0.030023077597374992,False,False
0001213900-26-076709,ELAB,"1.01,9.01",2026-07-09 20:01:54+00:00,4340,MA_ACTIVITY,True,,NONE,False,,590084.0,199560739.7373352,,ELAB|2026-07-09 20:01:00+00:00,True,True,0.20930231698508783,-0.2015503861641813,False,True
0000890564-26-000045,EFOR,"1.01,2.03,7.01,9.01",2026-07-09 21:06:04+00:00,11734,DEBT_SETTLEMENT,True,,NONE,False,,3980400000.0,1949100000.0,,EFOR|2026-07-09 21:06:00+00:00,False,False,0.003925014028204332,-0.11908971170896732,False,False
0001213900-26-076053,ELAB,"1.01,9.01",2026-07-07 21:18:15+00:00,10792,ADMINISTRATIVE,True,,NONE,False,,590084.0,199560739.7373352,,ELAB|2026-07-07 21:18:00+00:00,True,False,0.3276595796487516,-0.13191487462124418,False,False
0001025835-26-000141,EFSC,"2.02,8.01,9.01",2026-07-22 20:05:24+00:00,79756,EARNINGS,False,179000000.0,HIGH,False,,,1995498096.4195404,,EFSC|2026-07-22 20:05:00+00:00,False,False,0.10927651979068931,0.00016598301541770333,False,False
0001185185-26-002961,EDUC,5.07,2026-07-14 21:00:29+00:00,4488,ADMINISTRATIVE,False,,NONE,False,,22913600.0,11329825.770206809,,EDUC|2026-07-14 21:00:00+00:00,False,False,0.0927152229000574,-0.08609271261766394,False,False
0001050441-26-000083,EGBN,"5.02,9.01",2026-07-06 11:07:47+00:00,3973,ADMINISTRATIVE,False,,NONE,False,,,508984195.55090904,,EGBN|2026-07-06 11:07:00+00:00,False,False,0.024070016250026027,-0.12345004447349905,False,False
0001185185-26-002865,EDUC,"2.02,7.01,9.01",2026-07-09 20:00:30+00:00,12135,EARNINGS,False,,NONE,False,,22913600.0,11329825.770206809,,EDUC|2026-07-09 20:00:00+00:00,False,False,0.03773581227671219,-0.13207549291728138,False,False
0001050441-26-000088,EGBN,"2.02,7.01,9.01",2026-07-22 20:28:27+00:00,4248,ADMINISTRATIVE,False,,NONE,False,,,508984195.55090904,,EGBN|2026-07-22 20:28:00+00:00,False,False,0.18230500605616795,-0.019775754932387257,False,False
0001628280-26-050243,ELS,8.01,2026-07-28 21:23:23+00:00,6516,ADMINISTRATIVE,False,,NONE,False,,1531382000.0,12197126535.930279,,ELS|2026-07-28 21:23:00+00:00,False,False,0.02232270979510642,-0.022021216390102127,False,False
0001683168-26-005429,EMPD,8.01,2026-07-10 12:00:37+00:00,3861,ADMINISTRATIVE,False,,NONE,False,,974977.0,302698512.0896387,,EMPD|2026-07-10 12:00:00+00:00,False,False,0.032637076368149165,-0.18276757786140896,False,False
0001683168-26-005307,EMPD,"1.01,1.02,3.03,5.03,7.01,9.01",2026-07-06 20:01:16+00:00,12565,ADMINISTRATIVE,True,,NONE,False,,974977.0,302698512.0896387,,EMPD|2026-07-06 20:01:00+00:00,False,True,0.009732350499663811,-0.21411194303014347,False,False
0001125376-26-000036,ENSG,"2.02,9.01",2026-07-27 10:07:21+00:00,7790,EARNINGS,False,,NONE,False,,5032118000.0,10503736192.88881,,ENSG|2026-07-27 10:07:00+00:00,False,False,-0.008065090384534623,-0.04752686203167,False,False
0001463101-26-000080,ENPH,"2.02,9.01",2026-07-28 16:06:38+00:00,4283,ADMINISTRATIVE,False,,NONE,False,,1472985000.0,4910999138.318859,,ENPH|2026-07-28 16:06:00+00:00,False,False,0.08612176271243177,-0.041140977445575655,False,False
0001683168-26-005723,EMPD,"7.01,8.01,9.01",2026-07-23 12:31:13+00:00,15815,CLINICAL_RESULT,False,,NONE,False,,974977.0,302698512.0896387,,EMPD|2026-07-23 12:31:00+00:00,False,False,0.04480712997506009,-0.1513055999927555,False,True
0001628280-26-049302,ELS,"2.02,9.01",2026-07-23 13:16:24+00:00,63671,DEBT_SETTLEMENT,False,22500000.0,HIGH,False,,1531382000.0,12197126535.930279,0.014692610987983403,ELS|2026-07-23 13:16:00+00:00,False,False,0.02777353469750432,-0.009308723053788381,False,False
0001101302-26-000139,ENTG,8.01,2026-07-15 11:14:55+00:00,3432,ADMINISTRATIVE,False,,NONE,False,,3196600000.0,13874431491.088867,,ENTG|2026-07-15 11:14:00+00:00,False,False,-0.005523738463326322,-0.12455983351136835,False,False
0001193125-26-307795,ENGN,"7.01,9.01",2026-07-17 20:05:21+00:00,37052,FDA_APPROVAL,False,,NONE,False,,,421308251.89626694,,ENGN|2026-07-17 20:05:00+00:00,False,False,0.060109296024865255,-0.06557377155969979,False,True
0001193125-26-304876,ENVA,5.02,2026-07-15 20:45:28+00:00,3352,ADMINISTRATIVE,False,,NONE,False,,3151653000.0,2787405653.7859497,,ENVA|2026-07-15 20:45:00+00:00,False,False,0.05726647868595003,-0.0895753811930089,False,False
0001289308-26-000014,ENS,"7.01,8.01,9.01",2026-07-23 20:22:37+00:00,8966,EARNINGS,False,150000000.0,HIGH,False,,3751376000.0,4690859396.460007,0.03998532805029408,ENS|2026-07-23 20:22:00+00:00,False,False,0.0019650294112445454,-0.11502998786031748,False,False
0000880641-26-000020,EFSI,"2.02,7.01,9.01",2026-07-23 20:01:23+00:00,104810,EARNINGS,False,,NONE,False,,,190645224.23780823,,EFSI|2026-07-23 20:01:00+00:00,False,False,0.03746961004139737,-0.0431872938462341,False,False
0001045450-26-000033,EPR,"1.01,2.03,3.03,7.01,9.01",2026-07-20 12:44:42+00:00,14584,DEBT_SETTLEMENT,False,,NONE,True,convertible,718357000.0,3996884323.580757,,EPR|2026-07-20 12:44:00+00:00,False,False,0.03759030261671681,-0.012048192771084376,True,False
0001193125-26-314134,ENVA,"2.02,9.01",2026-07-23 20:16:13+00:00,27434,DILUTION_OFFERING,False,,NONE,False,,3151653000.0,2787405653.7859497,,ENVA|2026-07-23 20:16:00+00:00,False,False,0.09262933402225881,-0.0282758515456627,True,False
0001193125-26-305418,ENGN,"5.02,7.01,9.01",2026-07-16 12:06:47+00:00,17733,FDA_APPROVAL,False,,NONE,False,,,421308251.89626694,,ENGN|2026-07-16 12:06:00+00:00,False,False,0.02631582744894323,-0.09736839215841286,False,True
0001193125-26-300931,ENVA,"5.02,9.01",2026-07-10 20:16:14+00:00,7301,ADMINISTRATIVE,False,,NONE,False,,3151653000.0,2787405653.7859497,,ENVA|2026-07-10 20:16:00+00:00,False,False,0.008488126349803116,-0.09814476640132308,False,False
0000006955-26-000038,EPAC,5.02,2026-07-23 20:51:58+00:00,4159,ADMINISTRATIVE,False,,NONE,False,,616899000.0,2212509219.2505493,,EPAC|2026-07-23 20:51:00+00:00,False,False,0.0817391215891079,-0.008695630059725956,False,False
0001628280-26-049296,EOSE,"8.01,9.01",2026-07-23 12:42:31+00:00,3322,ADMINISTRATIVE,False,,NONE,False,,114203000.0,3731497692.9463444,,EOSE|2026-07-23 12:42:00+00:00,False,False,0.010256400224333495,-0.13846158642740525,False,False
0001171843-26-004528,EPAC,"2.02,9.01",2026-07-08 12:29:15+00:00,3929,ADMINISTRATIVE,False,,NONE,False,,616899000.0,2212509219.2505493,,EPAC|2026-07-08 12:29:00+00:00,False,False,0.06085986386791564,-0.08403122130590446,False,False
0001570562-26-000079,EOLS,"1.01,7.01,9.01",2026-07-08 13:03:46+00:00,18483,FDA_APPROVAL,True,,NONE,False,,297176000.0,434686002.108459,,EOLS|2026-07-08 13:03:00+00:00,False,True,0.044011589138653884,-0.20346318648468686,False,True
0001140361-26-027991,EPAC,"1.01,2.03,7.01,9.01",2026-07-08 21:49:10+00:00,28797,MA_ACTIVITY,True,451400000.0,HIGH,False,,616899000.0,2212509219.2505493,0.7317243179191407,EPAC|2026-07-08 21:49:00+00:00,False,False,-0.012665827054740952,-0.11204328292736665,False,True
0001828318-26-000050,ENVX,"5.02,9.01",2026-07-09 11:35:21+00:00,7423,ADMINISTRATIVE,False,,NONE,False,,31821000.0,2422112100.1624374,,ENVX|2026-07-09 11:35:00+00:00,False,False,0.006735461715204449,-0.12044998860097444,False,False
0001628280-26-048253,EOSE,"2.02,7.01,8.01,9.01",2026-07-15 12:18:57+00:00,6386,ADMINISTRATIVE,False,364000000.0,HIGH,False,,114203000.0,3731497692.9463444,3.1873068133061304,EOSE|2026-07-15 12:18:00+00:00,False,False,0.012903213236342914,-0.19731182801212133,False,False
0001628280-26-047796,EOSE,"5.02,8.01,9.01",2026-07-09 20:24:28+00:00,8746,ADMINISTRATIVE,False,,NONE,True,convertible,114203000.0,3731497692.9463444,,EOSE|2026-07-09 20:24:00+00:00,False,False,-0.0021458696077492068,-0.129828334524403,True,False
0000104894-26-000091,ELME,"1.01,8.01,9.01",2026-07-24 20:16:01+00:00,26453,DEBT_SETTLEMENT,False,418000000.0,HIGH,False,,241935000.0,1450249602.9615555,1.7277367888069108,ELME|2026-07-24 20:16:00+00:00,False,False,0.012345667202249944,-0.018518500803374915,False,False
0001193125-26-302045,ERAS,8.01,2026-07-13 20:19:36+00:00,12947,CLINICAL_RESULT,False,,NONE,False,,,675134963.2834711,,ERAS|2026-07-13 20:19:00+00:00,False,False,0.1458885912120913,-0.03819635045795089,False,True
0001628280-26-049625,EPRT,"8.01,9.01",2026-07-24 20:38:30+00:00,12694,DILUTION_OFFERING,False,,NONE,True,"atm,shelf",561219000.0,6267154938.894642,,EPRT|2026-07-24 20:38:00+00:00,False,False,0.009648227459954306,-0.03485841276067836,True,False
0001193125-26-303357,ERAS,"8.01,9.01",2026-07-14 21:03:03+00:00,19231,DILUTION_OFFERING,False,,NONE,True,shelf,,675134963.2834711,,ERAS|2026-07-14 21:03:00+00:00,False,False,0.091736191460978,-0.08364926456453736,True,False
0001104659-26-082111,ESI,9.01,2026-07-09 12:30:28+00:00,4557,ADMINISTRATIVE,False,,NONE,False,,2551200000.0,6132230932.587219,,ESI|2026-07-09 12:30:00+00:00,False,False,0.010058877926781173,-0.04379293230905523,False,False
0001590714-26-000063,ESI,2.02,2026-07-27 20:18:54+00:00,53964,DILUTION_OFFERING,False,,NONE,False,,2551200000.0,6132230932.587219,,ESI|2026-07-27 20:18:00+00:00,False,False,-0.011969791330204704,-0.11267243811266692,True,False
