ticker,et,verdict,entry,gap,adv,max_up,max_dn,prior_mom,cik,revenue,concept,period,market_cap,as_of,rev_per_cap,cash,rnd,opcf,net_income,liabilities,equity,opex,burn_annual,runway_years,cash_per_cap,liab_per_cash,equity_per_cap,is_profitable,pre_revenue,log_cap,log_price,log_adv,up,dn,burn_rank,tercile,q,capq
LQDA,2026-01-09 11:30:35+00:00,SILENT,37.0,0.03179027803249279,34380795.22228241,0.26135130186338684,-0.15162163811760976,0.548359276624026,0001819576,158320000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2097187871.9860535,2025-11-02,0.07549156759621622,190680000.0,39276000.0,-35686000.0,-68924000.0,283186000.0,44748000.0,209696000.0,35686000.0,5.343271871322087,0.0909217541008496,1.4851374029788127,0.021337144181376222,False,False,9.321637337528829,1.568201724066995,7.536315917628958,False,False,0.2677595628415301,LOW,2026Q1,large
INSM,2026-01-09 12:01:06+00:00,POSITIVE,174.86000061035156,-0.006307896815658909,416945161.0046387,0.001486872388930749,-0.1822600652290105,0.07600592176142817,0001104506,606423000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,41053211194.94586,2025-10-30,0.014771633749192752,510445000.0,771093000.0,-935014000.0,-1276775000.0,1525582000.0,738976000.0,1853192000.0,935014000.0,0.5459223070456699,0.01243374111652542,2.9887294419575077,0.01800044329031627,False,False,10.613347133433551,2.2426904755682853,8.620078937853288,False,False,0.9863760217983651,HIGH,2026Q1,large
QURE,2026-01-09 12:06:11+00:00,SILENT,25.09000015258789,-0.009083710308390835,36777662.40320206,0.13511356592394352,-0.1960940632272764,-0.5970078154237866,0001590560,16098000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,3287077767.927971,2025-10-22,0.004897359033323836,80240000.0,140673000.0,-177963000.0,-199000000.0,626007000.0,198901000.0,207815000.0,177963000.0,0.45088023915083475,0.024410739771021532,7.801682452642074,0.060509976959072204,False,False,9.516809979038259,1.3995006639558254,7.56558412192074,False,False,0.7635869565217391,HIGH,2026Q1,large
MPLT,2026-01-09 12:06:54+00:00,POSITIVE,18.010000228881836,-0.0005549516441619717,3887676.1240005493,0.13825650968760472,-0.14047754883357844,-0.01744818386923863,0001770069,,,,,,,46729000.0,138349000.0,-138137000.0,-161152000.0,21140000.0,458372000.0,169083000.0,138137000.0,0.3382801132209328,,0.4523957285625629,,False,True,,1.255513718338807,6.589690077391532,False,False,0.6720867208672087,HIGH,2026Q1,
IMCR,2026-01-09 12:11:43+00:00,SILENT,33.0,0.0,10962269.746398926,0.08939396251331666,-0.07272726116758399,-0.04041870934335734,0001671927,400016000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1655215106.9154358,2025-10-29,0.2416700997524406,467709000.0,274869000.0,-10712000.0,-35514000.0,686236000.0,381033000.0,,10712000.0,43.66215459297984,0.28256689903682414,1.4672285545071828,0.23020149973743975,False,False,9.21885444142041,1.5185139398778875,7.039900484465904,False,False,0.04594594594594595,LOW,2026Q1,large
PRLD,2026-01-09 12:30:29+00:00,POSITIVE,2.609999895095825,-0.007604645807912647,1023950.0107049942,0.022988576095677393,-0.3237547675724777,0.9338235932186394,0001678660,12140000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,67354413.78869772,2025-11-09,0.18024060068409548,35256000.0,94300000.0,-56302000.0,-99500000.0,72678000.0,68637000.0,116706000.0,56302000.0,0.6261944513516394,0.5234400838318345,2.0614363512593603,1.0190423483652604,False,False,7.8283660606568795,0.4166404898826085,6.010278754877205,False,True,0.3692722371967655,MID,2026Q1,small
IOVA,2026-01-09 12:35:49+00:00,SILENT,2.4800000190734863,0.012244886043219827,29303309.54195261,0.22177417261543453,-0.1088709592136955,0.0937500166307601,0001425205,263502000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,705615114.4545383,2025-10-30,0.37343587828854113,163078000.0,300270000.0,-302408000.0,-391000000.0,214587000.0,698583000.0,666858000.0,302408000.0,0.5392648342636438,0.23111466387176838,1.315854989636861,0.9900340648740577,False,False,8.84856787492124,0.3944516841663412,7.466916672730858,False,False,0.9032258064516129,HIGH,2026Q1,mid
NAMS,2026-01-09 13:00:27+00:00,POSITIVE,34.099998474121094,-0.00785570166291727,28194263.809776306,0.10733137862717879,-0.11524922503470703,-0.15030906591787319,0001936258,22503000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4036040689.315567,2025-10-29,0.005575513661091476,490002000.0,141832000.0,-147783000.0,-203000000.0,85853000.0,683431000.0,248186000.0,147783000.0,3.3156858366659225,0.1214066055620204,0.17520948894086147,0.1693320391464875,False,False,9.60595553592368,1.5327543595590432,7.450160759058227,False,False,0.6943699731903485,HIGH,2026Q1,large
SVRA,2026-01-09 13:00:33+00:00,MIXED,5.800000190734863,-0.0017211277354839405,12048619.188141823,0.11896544098145578,-0.121551789199836,0.6138889157477727,0001160308,,,,748383859.0735893,2025-11-11,,33180000.0,,-101037000.0,-118837000.0,50303000.0,203133000.0,123547000.0,101037000.0,0.328394548531726,0.04433553663366406,1.5160638939119953,0.2714288897831851,False,True,8.874124412191327,0.7634280078448507,7.080937278169656,False,False,0.5561497326203209,MID,2026Q1,mid
NTLA,2026-01-09 13:07:15+00:00,MIXED,10.40999984741211,0.0028901476532217085,29554713.48466873,0.6416907207579265,-0.025456233768756054,-0.5996914773514673,0001652130,67671000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1408391132.0351238,2025-10-29,0.04804844226916955,155464000.0,388861000.0,-394736000.0,-412694000.0,170733000.0,671394000.0,508661000.0,394736000.0,0.39384297353167685,0.11038410883442207,1.0982156640765708,0.47670990304364974,False,False,9.148723281862264,1.0174507231447265,7.470626753479172,True,False,0.9333333333333333,HIGH,2026Q1,large
CGON,2026-01-09 13:45:31+00:00,POSITIVE,55.310001373291016,0.020479715769866846,32109314.217185974,0.046465370294951125,-0.12294346199458794,0.25900120147459105,0001991792,4040000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,2978992966.401085,2025-11-04,0.0013561629871455237,32490000.0,116641000.0,-132346000.0,-161000000.0,38990000.0,752602000.0,115805000.0,132346000.0,0.24549287473743067,0.010906370161474768,1.2000615574022777,0.2526363803098256,False,False,9.474069477818333,1.7428036692522555,7.506631030111118,False,False,0.6356382978723404,MID,2026Q1,large
RYTM,2026-01-09 14:06:28+00:00,POSITIVE,100.86000061035156,-0.0015838055635672976,85172671.53625488,0.13027958863902533,-0.053737835972103354,-0.0761774297877661,0001649904,189757000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,7426430212.551575,2025-10-30,0.02555157654067596,54301000.0,167340000.0,-115675000.0,-196539.0,210170000.0,139069000.0,381773000.0,115675000.0,0.46942727469202505,0.007311857574346377,3.870462790740502,0.01872622458162421,False,False,9.870780104266023,2.003718966451236,7.930300269592091,False,False,0.5888594164456233,MID,2026Q1,large
LONA,2026-01-09 21:05:29+00:00,SILENT,6.739999771118164,-0.0014815153899015998,911721.0146427155,0.038575702924497524,-0.37537089300990656,0.8194069893787417,0001620463,,,,164659193.57245445,2025-11-03,,69276000.0,17500000.0,-45729000.0,-106000000.0,64361000.0,27790000.0,102266000.0,45729000.0,1.5149248835531064,0.420723547206714,0.9290519083087938,0.16877284163165573,False,True,8.216585984099364,0.8286598817872308,5.959861965151902,False,True,0.30952380952380953,LOW,2026Q1,small
ZNTL,2026-01-09 22:18:32+00:00,POSITIVE,3.8499999046325684,0.029411736581639758,812430.0143480301,0.02597406377356548,-0.4363636025853245,1.3522012144802247,0001725160,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,107121148.73690593,2025-10-30,0.0,35995000.0,107295000.0,-125247000.0,-137060000.0,72763000.0,216204000.0,152808000.0,125247000.0,0.2873921131843477,0.3360214152333751,2.021475204889568,2.018312933994072,False,True,8.029875221280133,0.5854607187506955,5.909785959568985,False,True,0.6068601583113457,MID,2026Q1,small
MBX,2026-01-12 11:02:55+00:00,POSITIVE,36.41999816894531,-0.0013710734873633168,14800492.687225342,0.23256457019608923,-0.06479947595567492,1.6485112569579439,0001776111,,,,737721266.6038971,2025-11-02,,75289000.0,79159000.0,-79949000.0,-87000000.0,15921000.0,369223000.0,98055000.0,79949000.0,0.9417128419367347,0.10205616051519462,0.21146515427220444,0.5004911973050737,False,True,8.867892303230096,1.5613399196242783,7.1702761726775135,False,False,0.46684350132625996,MID,2026Q1,mid
KURA,2026-01-12 11:05:14+00:00,POSITIVE,9.020000457763672,-0.016357646377566426,14704240.168952942,0.045454526231117454,-0.18425726959885202,-0.09476801848979599,0001422143,67482000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,906162574.9784517,2025-10-30,0.0744700806051328,149099000.0,251074000.0,-64058000.0,-278666000.0,564228000.0,174135000.0,371113000.0,64058000.0,2.3275625214649223,0.1645389073848537,3.784250732734626,0.19216750372210073,False,False,8.957206121608365,0.9552065595823221,7.1674425875675505,False,False,0.3941798941798942,MID,2026Q1,mid
IDYA,2026-01-12 11:05:20+00:00,POSITIVE,36.560001373291016,-0.007600401143787905,28219974.633979797,0.034190370706965734,-0.19398251353690554,0.3304441835339127,0001676725,218710000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2769540511.033413,2025-10-30,0.07896977824613644,112825000.0,314704000.0,-71098000.0,-113698000.0,86390000.0,1022934000.0,378023000.0,71098000.0,1.5868941461081887,0.0407378045385229,0.7656990915134058,0.36935152092009205,False,False,9.442407722105772,1.5630062033750514,7.450556619045276,False,False,0.44327176781002636,MID,2026Q1,large
IDYA,2026-01-12 11:11:07+00:00,SILENT,36.560001373291016,-0.007600401143787905,28219974.633979797,0.034190370706965734,-0.19398251353690554,0.3304441835339127,0001676725,218710000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2769540511.033413,2025-10-30,0.07896977824613644,112825000.0,314704000.0,-71098000.0,-113698000.0,86390000.0,1022934000.0,378023000.0,71098000.0,1.5868941461081887,0.0407378045385229,0.7656990915134058,0.36935152092009205,False,False,9.442407722105772,1.5630062033750514,7.450556619045276,False,False,0.4421052631578947,MID,2026Q1,large
ZURA,2026-01-12 11:45:55+00:00,MIXED,5.139999866485596,-0.003875965410453319,2766437.8987312317,0.3385214578118314,-0.15136184788690166,0.5043731040770758,0001855644,,,,249669337.13945532,2025-11-02,,109407000.0,42082000.0,-64815000.0,-68650000.0,12410000.0,101538000.0,75246000.0,64815000.0,1.68798889146031,0.43820759590870234,0.11342967086201065,0.4066899089946513,False,True,8.397365208235053,0.710963107714231,6.441920925574549,False,False,0.3989501312335958,MID,2026Q1,mid
NMRA,2026-01-12 12:00:19+00:00,POSITIVE,2.240000009536743,0.009009000301245074,1794283.9787304401,0.6294643213516289,-0.1785714171674787,0.2471910473554222,0001885522,,,,474500111.9210236,2025-10-30,,182530000.0,176065000.0,-206440000.0,236928000.0,87176000.0,103871000.0,241156000.0,206440000.0,0.8841794225925208,0.38467851832747413,0.4775982030351175,0.2189061654368765,True,True,8.676236319200987,0.35024802018316054,6.253891179307534,True,False,0.8083989501312336,HIGH,2026Q1,mid
ACRS,2026-01-12 12:00:20+00:00,POSITIVE,2.640000104904175,-0.007518789579387564,2827877.5854468346,0.852272603096389,-0.020833357792309104,0.2975610476601076,0001557746,7826000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,253497380.82177114,2025-10-29,0.03087211384445152,19960000.0,52645000.0,-47113000.0,-64923000.0,57378000.0,103082000.0,84201000.0,47113000.0,0.42366225882452824,0.07873848611490573,2.8746492985971943,0.406639309904645,False,False,8.403973476487783,0.4216039441271429,6.451460605579027,True,False,0.3089005235602094,LOW,2026Q1,mid
PVLA,2026-01-12 12:00:36+00:00,POSITIVE,99.4800033569336,-0.010050696868410203,24388623.89717102,0.06825485582032353,-0.2739747081131645,0.3739403705545008,0001583648,,,,869621428.5737228,2025-11-06,,57982000.0,22841000.0,-25006000.0,-41715000.0,31576000.0,27983000.0,38602000.0,25006000.0,2.318723506358474,0.06667498993797452,0.5445828015591045,0.03217836989814669,False,True,8.939330232776332,1.9977357912530824,7.387187296388955,False,False,0.17232375979112272,LOW,2026Q1,mid
IONS,2026-01-12 12:00:46+00:00,POSITIVE,82.23999786376953,0.007102549297695937,132655279.45098877,0.05471790025401324,-0.09776265958622221,0.117558560327921,0000874015,943711000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,11396472873.5,2025-10-22,0.08280728699792662,372260000.0,915619000.0,-268583000.0,-381387000.0,3034747000.0,489089000.0,1325395000.0,268583000.0,1.38601475149209,0.032664492262830636,8.152224251866974,0.042915821888829246,False,False,10.056770461108945,1.915083090370156,8.122724538832527,False,False,0.875,HIGH,2026Q1,large
PASG,2026-01-12 12:01:26+00:00,POSITIVE,18.0,0.005025134190656866,679058.5138320923,0.0005555682712130583,-0.5340000258551704,1.2331669358041664,0001787297,,,,21297356.393709183,2025-11-05,,46303000.0,23276000.0,-31509000.0,-45522000.0,43526000.0,18755000.0,,31509000.0,1.46951664603764,2.174119601702162,0.940025484309872,0.8806257290008,False,True,7.328325698514907,1.255272505103306,5.831907198639098,False,True,0.22597402597402597,LOW,2026Q1,small
KPTI,2026-01-12 12:04:08+00:00,POSITIVE,8.1899995803833,-0.0006101421143525076,1654553.485608101,0.21367522462291721,-0.2826617459087777,0.3590380447241608,0001503802,146067000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,48992721.52695751,2025-11-04,2.9814020419263465,60540000.0,125617000.0,-75369000.0,-196038779.0,401342000.0,-292926000.0,236774000.0,75369000.0,0.8032480197428651,1.235693754360814,6.629369012223323,-5.978969750411229,False,False,7.690131565018917,0.9132838795092315,6.21868081086064,False,False,0.4637305699481865,MID,2026Q1,small
ANNX,2026-01-12 12:05:13+00:00,SILENT,5.53000020980835,-0.00539563548200217,11777029.213571548,0.2983724332602615,-0.13381559129831722,0.7539431574019866,0001528115,,,,193203469.47649956,2022-07-31,,162051000.0,184698000.0,-186356000.0,-206700000.0,65923000.0,211648000.0,216407000.0,186356000.0,0.8695775826911932,0.8387582295446884,0.4068040308298005,1.0954668701006116,False,True,8.286014921049297,0.7427251477818423,7.071035752346941,False,False,0.7855297157622739,HIGH,2026Q1,small
AGIO,2026-01-12 12:11:20+00:00,SILENT,28.0,-0.011299424374029976,30082940.32382965,0.06892858232770638,-0.06999996730259483,-0.3179190900146349,0001439222,54028000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2445492901.485588,2025-10-23,0.02209288768214337,89130000.0,339535000.0,-372977000.0,-413000000.0,104111000.0,1193114000.0,526160000.0,372977000.0,0.2389691589561823,0.03644664024412228,1.168080332099181,0.48788283101341534,False,False,9.388366406535706,1.4471580313422192,7.478320282185777,False,False,0.9252577319587629,HIGH,2026Q1,large
TCRX,2026-01-12 12:30:19+00:00,MIXED,1.1799999475479126,0.008547000709448138,606448.9779889584,0.025423806722535414,-0.24152540617789042,-0.5282258273845655,0001783328,10325000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,77445523.11732388,2022-06-02,0.1333195204112501,152406000.0,114150000.0,-135319000.0,-129766000.0,105666000.0,123123000.0,146138000.0,135319000.0,1.126271994324522,1.9679123319900222,0.6933191606629661,1.5898013861108322,False,False,7.888996317619592,0.07188198800133502,5.78279426850028,False,False,0.6443298969072165,MID,2026Q1,small
STOK,2026-01-12 12:34:29+00:00,POSITIVE,29.010000228881836,-0.013936092669914024,21924723.182678223,0.19510506361280489,-0.0689417436821953,-0.13901077984160692,0001623526,184420000.0,Revenues,CY2025,1721186891.0185776,2025-10-29,0.10714699313731263,84220000.0,137922000.0,45585000.0,-6885000.0,65977000.0,352457000.0,205010000.0,137922000.0,0.6106349965922768,0.04893135105750174,0.7833887437663263,0.2047755544962466,False,False,9.235828029729845,1.4625477322291418,7.340934118754417,False,False,0.6632390745501285,MID,2026Q1,large
DYN,2026-01-12 12:35:31+00:00,POSITIVE,17.239999771118164,-0.012600190428998292,39563445.34330368,0.12470995632680504,-0.14907191003155862,0.06333733272511921,0001818794,,,,2345929040.038414,2025-10-23,,893369000.0,398333000.0,-403207000.0,-446.2,214829000.0,972129000.0,468184000.0,403207000.0,2.2156584583104957,0.3808167189854009,0.24047062300124586,0.41438977198734095,False,True,9.370314871383162,1.2365372557229097,7.59729410467518,False,False,0.941025641025641,HIGH,2026Q1,large
RARE,2026-01-12 12:45:24+00:00,SILENT,24.479999542236328,0.0045136930330278435,71828437.77236938,0.0547385693482525,-0.19914216058660317,-0.2826022972180223,0001515673,673000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,3333495146.0751457,2025-10-29,0.20189019947798323,421000000.0,750000000.0,-466000000.0,-575000000.0,1605000000.0,-80000000.0,,466000000.0,0.9034334763948498,0.12629386921282457,3.812351543942993,-0.02399883500481227,False,False,9.522899827082908,1.3888114053524354,7.856296420878273,False,False,0.9616368286445013,HIGH,2026Q1,large
AVTX,2026-01-12 12:53:04+00:00,MIXED,16.670000076293945,0.0,4941824.143695831,0.038392284746211036,-0.21775645457872939,0.1907142911638533,0001534120,59000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,211621410.04689026,2025-11-04,0.0002787997678823093,15858000.0,,-51458000.0,-78259000.0,33409000.0,83049000.0,72984000.0,51458000.0,0.3081736561856271,0.0749357071030112,2.106759994955228,0.39244138852301536,False,True,8.32555960379248,1.2219356018156502,6.693887286840772,False,False,0.32142857142857145,LOW,2026Q1,small
KYTX,2026-01-12 13:00:28+00:00,POSITIVE,8.329999923706055,0.01215071531371592,10749348.33176136,0.2665066371382534,-0.1344537690056531,0.17403698623688824,0001994702,,,,301422289.916698,2025-11-02,,124093000.0,133720000.0,-153712000.0,-161307000.0,61550000.0,232276000.0,169827000.0,153712000.0,0.8073084729884459,0.41169151768535345,0.4959989685155488,0.770599944895225,False,True,8.479175364866094,0.9206449974291118,7.031382136391282,False,False,0.7022900763358778,HIGH,2026Q1,mid
DMRA,2026-01-12 13:00:32+00:00,POSITIVE,22.110000610351562,0.013290601264129842,966635.9987258911,0.4726368373796843,-0.10221619929868919,0.9854413238631186,0001800315,,,,9735515.873680115,2025-10-30,,257624000.0,26877000.0,-6726000.0,-209839000.0,20147000.0,240380000.0,210872000.0,6726000.0,38.302705917335715,26.462285444624904,0.07820311772195138,24.691038782019277,False,True,6.988358969226024,1.3445887545675115,5.985262964770263,False,False,0.025380710659898477,LOW,2026Q1,small
